route_id,service_id,trip_id,direction_id,block_id,shape_id
853,103821,103821,0,,
853,103822,103822,0,,
853,103823,103823,1,,
853,103824,103824,1,,
853,104044,104044,0,,
853,104045,104045,1,,
853,104046,104046,1,,
853,104047,104047,1,,
853,104048,104048,1,,
853,104049,104049,1,,
853,104050,104050,0,,
853,104051,104051,1,,
853,104052,104052,1,,
853,104053,104053,1,,
853,104054,104054,1,,
853,104055,104055,1,,
854,100610,100610,1,,
854,100611,100611,1,,
854,100612,100612,1,,
854,100613,100613,1,,
854,100614,100614,1,,
854,100615,100615,1,,
854,100616,100616,1,,
854,100617,100617,1,,
854,100618,100618,1,,
854,100619,100619,1,,
854,100620,100620,1,,
854,100621,100621,1,,
854,100622,100622,1,,
854,100623,100623,1,,
854,100624,100624,1,,
854,100625,100625,1,,
854,100626,100626,1,,
854,101809,101809,0,,
854,101810,101810,0,,
854,101811,101811,0,,
854,101812,101812,0,,
854,101813,101813,0,,
854,101814,101814,0,,
854,101815,101815,0,,
854,101816,101816,0,,
854,101817,101817,0,,
854,101818,101818,0,,
854,101819,101819,0,,
854,101820,101820,0,,
854,101821,101821,0,,
854,101822,101822,0,,
854,101823,101823,0,,
854,101824,101824,0,,
854,101825,101825,0,,
854,101826,101826,0,,
854,101827,101827,0,,
855,99710,99710,1,,
855,99711,99711,1,,
855,99712,99712,1,,
855,99713,99713,1,,
855,99714,99714,1,,
855,99715,99715,1,,
855,99716,99716,1,,
855,99717,99717,1,,
855,99718,99718,1,,
855,99719,99719,1,,
855,101732,101732,0,,
855,101796,101796,0,,
855,101797,101797,0,,
855,101798,101798,0,,
855,101799,101799,0,,
855,101800,101800,0,,
855,101801,101801,0,,
855,101828,101828,0,,
855,101829,101829,0,,
855,101830,101830,0,,
855,101831,101831,0,,
855,101832,101832,0,,
855,101833,101833,0,,
855,101834,101834,0,,
855,101835,101835,0,,
855,101836,101836,0,,
855,101837,101837,0,,
855,101838,101838,0,,
855,101839,101839,0,,
855,101840,101840,0,,
855,101841,101841,0,,
855,101842,101842,0,,
855,101843,101843,0,,
855,101844,101844,0,,
855,101845,101845,0,,
855,101846,101846,0,,
855,101847,101847,0,,
855,101848,101848,0,,
855,101849,101849,0,,
855,101850,101850,0,,
855,101851,101851,0,,
855,101852,101852,0,,
855,101853,101853,0,,
855,103789,103789,1,,
855,103790,103790,1,,
855,103851,103851,1,,
855,103852,103852,1,,
855,103853,103853,1,,
855,103854,103854,1,,
855,103855,103855,1,,
855,103856,103856,1,,
855,103857,103857,1,,
855,103858,103858,1,,
855,103859,103859,1,,
855,103860,103860,1,,
855,103861,103861,1,,
855,103862,103862,1,,
855,103863,103863,1,,
855,103864,103864,1,,
855,103865,103865,1,,
855,103866,103866,1,,
855,103867,103867,1,,
855,103868,103868,1,,
856,99424,99424,1,,
856,99425,99425,1,,
856,99742,99742,1,,
856,99743,99743,1,,
856,99744,99744,1,,
856,99745,99745,1,,
856,99746,99746,1,,
856,99747,99747,1,,
856,99748,99748,1,,
856,99749,99749,1,,
856,99750,99750,1,,
856,99751,99751,1,,
856,99752,99752,1,,
856,99753,99753,1,,
856,99754,99754,1,,
856,99755,99755,1,,
856,99756,99756,1,,
856,99757,99757,1,,
856,99758,99758,1,,
856,99759,99759,1,,
856,99760,99760,1,,
856,99761,99761,1,,
856,99762,99762,1,,
856,99763,99763,1,,
856,100737,100737,0,,
856,100738,100738,0,,
856,100739,100739,0,,
856,100740,100740,0,,
856,100741,100741,0,,
856,100742,100742,0,,
856,100743,100743,0,,
856,100744,100744,0,,
856,100745,100745,0,,
856,100746,100746,0,,
856,100747,100747,0,,
856,100748,100748,0,,
856,100749,100749,0,,
856,100750,100750,0,,
856,100751,100751,0,,
856,100752,100752,0,,
856,100753,100753,0,,
856,100754,100754,0,,
856,100755,100755,0,,
856,100836,100836,0,,
856,100837,100837,0,,
856,100838,100838,0,,
856,100839,100839,0,,
856,100840,100840,0,,
856,100841,100841,0,,
856,100842,100842,0,,
856,100843,100843,0,,
856,100844,100844,0,,
856,100845,100845,0,,
856,100846,100846,0,,
856,100847,100847,0,,
856,100867,100867,0,,
856,100868,100868,0,,
856,100869,100869,0,,
856,100870,100870,0,,
856,100871,100871,0,,
856,100872,100872,0,,
856,100873,100873,0,,
856,100874,100874,0,,
856,100875,100875,0,,
856,100876,100876,0,,
856,100877,100877,0,,
856,100878,100878,0,,
856,100879,100879,0,,
856,100880,100880,0,,
856,100881,100881,0,,
856,100882,100882,0,,
856,100883,100883,0,,
856,100884,100884,0,,
856,100885,100885,0,,
857,99562,99562,1,,
857,99563,99563,1,,
857,185055,185055,0,,
858,100578,100578,1,,
858,100579,100579,1,,
858,100580,100580,1,,
858,100581,100581,1,,
858,100582,100582,1,,
858,100583,100583,1,,
858,100584,100584,1,,
858,100585,100585,1,,
858,101653,101653,0,,
858,101654,101654,0,,
858,101655,101655,0,,
858,101656,101656,0,,
858,101657,101657,0,,
858,101658,101658,0,,
858,101659,101659,0,,
858,101660,101660,0,,
858,101661,101661,0,,
858,101662,101662,0,,
858,101663,101663,0,,
858,101664,101664,0,,
858,101665,101665,0,,
858,101873,101873,0,,
859,99614,99614,1,,
859,99615,99615,1,,
859,100987,100987,0,,
859,101320,101320,0,,
859,101321,101321,0,,
859,101322,101322,0,,
859,101323,101323,0,,
860,100597,100597,1,,
860,101727,101727,0,,
861,100956,100956,0,,
861,100957,100957,0,,
861,100958,100958,0,,
861,100959,100959,0,,
861,100960,100960,0,,
861,101051,101051,0,,
861,101052,101052,0,,
861,101053,101053,0,,
861,101054,101054,0,,
861,101055,101055,0,,
861,101056,101056,0,,
861,101057,101057,0,,
861,101058,101058,0,,
861,101059,101059,0,,
861,101060,101060,0,,
861,101061,101061,0,,
861,101062,101062,0,,
861,101617,101617,0,,
861,101618,101618,0,,
861,101685,101685,0,,
861,101686,101686,0,,
861,101687,101687,0,,
861,101688,101688,0,,
861,101689,101689,0,,
861,101912,101912,0,,
861,101913,101913,0,,
861,103918,103918,1,,
861,103919,103919,1,,
861,103920,103920,1,,
861,103921,103921,1,,
861,103922,103922,1,,
861,103923,103923,1,,
861,103924,103924,1,,
861,103925,103925,1,,
861,103926,103926,1,,
861,103927,103927,1,,
861,103928,103928,1,,
861,103929,103929,1,,
861,103930,103930,1,,
861,103931,103931,1,,
861,103932,103932,1,,
861,103933,103933,1,,
861,103934,103934,1,,
861,103935,103935,1,,
861,103936,103936,1,,
861,103937,103937,1,,
861,103938,103938,1,,
861,103939,103939,1,,
862,100289,100289,1,,
862,100290,100290,1,,
862,100291,100291,1,,
862,100292,100292,1,,
862,100293,100293,1,,
862,100294,100294,1,,
862,100295,100295,1,,
862,100296,100296,1,,
862,101189,101189,0,,
862,101190,101190,0,,
862,101191,101191,0,,
862,101192,101192,0,,
862,101193,101193,0,,
862,101194,101194,0,,
862,101195,101195,0,,
863,99490,99490,0,,
863,99491,99491,0,,
863,99560,99560,1,,
863,99561,99561,1,,
865,99974,99974,1,,
865,99975,99975,1,,
865,99976,99976,1,,
865,99977,99977,1,,
865,99978,99978,1,,
865,100061,100061,1,,
865,100062,100062,1,,
865,100063,100063,1,,
865,100064,100064,1,,
865,100065,100065,1,,
865,100066,100066,1,,
865,100067,100067,1,,
865,100068,100068,1,,
865,100069,100069,1,,
865,100070,100070,1,,
865,100071,100071,1,,
865,100072,100072,1,,
865,100073,100073,1,,
865,100074,100074,1,,
865,100075,100075,1,,
865,100076,100076,1,,
865,100077,100077,1,,
865,100078,100078,1,,
865,100079,100079,1,,
865,100080,100080,1,,
865,100081,100081,1,,
865,100082,100082,1,,
865,100083,100083,1,,
865,100084,100084,1,,
865,100085,100085,1,,
865,101068,101068,0,,
865,101069,101069,0,,
865,101070,101070,0,,
865,101071,101071,0,,
865,101072,101072,0,,
865,101073,101073,0,,
865,101074,101074,0,,
865,101075,101075,0,,
865,101076,101076,0,,
865,101235,101235,0,,
865,101236,101236,0,,
865,101237,101237,0,,
865,101238,101238,0,,
865,101239,101239,0,,
865,101240,101240,0,,
865,101241,101241,0,,
865,101242,101242,0,,
865,101243,101243,0,,
865,101244,101244,0,,
865,101245,101245,0,,
865,101246,101246,0,,
865,101247,101247,0,,
865,101248,101248,0,,
865,101249,101249,0,,
865,101250,101250,0,,
865,101251,101251,0,,
865,101252,101252,0,,
865,101253,101253,0,,
865,101254,101254,0,,
865,101255,101255,0,,
865,101869,101869,0,,
865,101870,101870,0,,
866,100354,100354,1,,
866,100355,100355,1,,
866,101022,101022,0,,
866,101023,101023,0,,
867,99843,99843,1,,
867,99844,99844,1,,
867,99845,99845,1,,
867,99846,99846,1,,
867,99847,99847,1,,
867,99848,99848,1,,
867,99849,99849,1,,
867,99850,99850,1,,
867,99851,99851,1,,
867,99852,99852,1,,
867,99853,99853,1,,
867,99854,99854,1,,
867,101531,101531,0,,
867,101532,101532,0,,
867,101533,101533,0,,
867,101534,101534,0,,
867,101535,101535,0,,
867,101536,101536,0,,
867,101537,101537,0,,
867,101538,101538,0,,
867,101539,101539,0,,
867,101540,101540,0,,
868,100427,100427,1,,
868,100428,100428,1,,
868,100429,100429,1,,
868,100575,100575,1,,
868,100576,100576,1,,
868,100577,100577,1,,
868,101629,101629,0,,
868,101630,101630,0,,
868,101631,101631,0,,
868,101632,101632,0,,
868,101633,101633,0,,
868,101634,101634,0,,
868,101635,101635,0,,
868,101636,101636,0,,
868,101637,101637,0,,
868,101638,101638,0,,
868,101639,101639,0,,
868,101640,101640,0,,
868,101641,101641,0,,
868,101642,101642,0,,
868,101643,101643,0,,
868,101644,101644,0,,
868,101645,101645,0,,
868,101646,101646,0,,
868,101647,101647,0,,
868,101648,101648,0,,
868,101649,101649,0,,
868,101650,101650,0,,
868,101651,101651,0,,
868,101652,101652,0,,
868,149034,149034,1,,
868,149035,149035,1,,
869,100093,100093,1,,
869,101262,101262,0,,
870,99577,99577,1,,
870,99578,99578,1,,
870,99579,99579,1,,
870,99580,99580,1,,
870,99581,99581,1,,
870,99582,99582,1,,
870,99583,99583,1,,
870,99584,99584,1,,
870,99585,99585,1,,
870,99669,99669,1,,
870,99670,99670,1,,
870,101756,101756,0,,
870,101757,101757,0,,
870,101758,101758,0,,
870,101759,101759,0,,
870,101760,101760,0,,
870,101761,101761,0,,
870,101874,101874,0,,
870,101875,101875,0,,
870,101876,101876,0,,
870,101877,101877,0,,
870,101878,101878,0,,
870,101879,101879,0,,
870,101880,101880,0,,
870,101881,101881,0,,
870,101882,101882,0,,
870,101883,101883,0,,
870,101884,101884,0,,
870,101885,101885,0,,
870,101886,101886,0,,
870,101887,101887,0,,
870,101888,101888,0,,
870,101889,101889,0,,
870,101890,101890,0,,
870,101891,101891,0,,
870,101892,101892,0,,
870,101893,101893,0,,
870,101894,101894,0,,
870,101895,101895,0,,
870,101896,101896,0,,
870,101897,101897,0,,
870,101898,101898,0,,
870,101899,101899,0,,
870,101900,101900,0,,
870,101901,101901,0,,
870,101902,101902,0,,
870,101903,101903,0,,
870,101904,101904,0,,
870,101905,101905,0,,
870,101906,101906,0,,
870,101907,101907,0,,
871,100133,100133,1,,
871,100538,100538,0,,
873,100586,100586,1,,
873,100587,100587,1,,
873,101702,101702,0,,
873,101703,101703,0,,
874,99616,99616,1,,
874,99617,99617,1,,
874,99618,99618,1,,
874,99619,99619,1,,
874,99620,99620,1,,
874,99621,99621,1,,
874,99622,99622,1,,
874,99623,99623,1,,
874,99624,99624,1,,
874,99625,99625,1,,
874,99626,99626,1,,
874,101324,101324,0,,
874,101325,101325,0,,
874,101326,101326,0,,
874,101327,101327,0,,
874,101328,101328,0,,
874,101329,101329,0,,
874,101330,101330,0,,
874,101331,101331,0,,
875,99671,99671,1,,
875,99672,99672,1,,
875,99673,99673,1,,
875,99674,99674,1,,
875,99675,99675,1,,
875,99676,99676,1,,
875,101908,101908,0,,
875,101909,101909,0,,
875,101910,101910,0,,
875,101911,101911,0,,
876,99576,99576,1,,
876,99884,99884,1,,
876,99885,99885,1,,
876,99886,99886,1,,
876,99887,99887,1,,
876,99888,99888,1,,
876,99889,99889,1,,
876,101559,101559,0,,
876,101560,101560,0,,
876,101561,101561,0,,
876,101562,101562,0,,
876,101563,101563,0,,
877,99600,99600,1,,
877,99601,99601,1,,
877,99602,99602,1,,
877,99603,99603,1,,
877,99604,99604,1,,
877,99605,99605,1,,
877,99606,99606,1,,
877,99607,99607,1,,
877,99608,99608,1,,
877,99609,99609,1,,
877,99610,99610,1,,
877,99611,99611,1,,
877,99612,99612,1,,
877,100555,100555,0,,
877,100556,100556,0,,
877,100557,100557,0,,
877,100558,100558,0,,
877,100975,100975,0,,
877,100976,100976,0,,
877,100977,100977,0,,
877,100978,100978,0,,
877,100979,100979,0,,
877,100980,100980,0,,
877,100981,100981,0,,
877,100982,100982,0,,
877,100983,100983,0,,
878,99362,99362,1,,
878,99363,99363,1,,
878,101082,101082,0,,
878,101083,101083,0,,
879,99613,99613,1,,
879,100984,100984,0,,
879,100985,100985,0,,
879,100986,100986,0,,
880,99554,99554,1,,
880,99555,99555,1,,
880,185047,185047,0,,
881,100497,100497,1,,
881,100498,100498,1,,
881,100499,100499,1,,
881,100500,100500,1,,
881,100501,100501,1,,
881,100502,100502,1,,
881,101577,101577,0,,
881,101578,101578,0,,
881,101579,101579,0,,
881,101580,101580,0,,
881,101581,101581,0,,
881,101582,101582,0,,
881,101583,101583,0,,
881,101584,101584,0,,
881,101585,101585,0,,
881,101586,101586,0,,
881,101587,101587,0,,
881,101588,101588,0,,
882,99855,99855,1,,
882,101541,101541,0,,
883,99433,99433,0,,
883,99434,99434,0,,
883,99436,99436,1,,
883,99437,99437,1,,
883,100351,100351,1,,
883,100352,100352,1,,
883,100353,100353,1,,
885,99348,99348,1,,
885,99349,99349,1,,
885,99350,99350,1,,
885,99351,99351,1,,
885,99494,99494,0,,
885,99495,99495,0,,
885,99496,99496,0,,
885,99497,99497,0,,
885,99498,99498,0,,
885,99499,99499,0,,
885,99500,99500,0,,
885,99501,99501,0,,
885,99502,99502,0,,
885,99503,99503,0,,
885,99504,99504,0,,
885,99505,99505,0,,
885,99506,99506,0,,
885,99507,99507,0,,
885,99508,99508,0,,
885,99509,99509,0,,
885,99510,99510,0,,
885,99511,99511,0,,
885,99564,99564,1,,
885,99565,99565,1,,
885,99566,99566,1,,
885,99567,99567,1,,
885,99568,99568,1,,
885,99569,99569,1,,
885,99570,99570,1,,
885,99571,99571,1,,
885,99572,99572,1,,
885,99573,99573,1,,
885,99574,99574,1,,
885,99575,99575,1,,
885,100164,100164,1,,
885,100165,100165,1,,
885,100166,100166,1,,
885,100167,100167,1,,
885,100168,100168,1,,
885,100169,100169,1,,
885,100170,100170,1,,
885,100171,100171,1,,
885,100172,100172,1,,
885,100173,100173,1,,
885,100174,100174,1,,
885,100175,100175,1,,
885,100176,100176,1,,
885,100278,100278,1,,
885,101009,101009,0,,
885,101010,101010,0,,
885,101011,101011,0,,
885,101012,101012,0,,
885,101013,101013,0,,
885,101014,101014,0,,
885,101015,101015,0,,
885,101016,101016,0,,
885,101017,101017,0,,
885,101162,101162,0,,
885,101163,101163,0,,
885,101164,101164,0,,
885,101165,101165,0,,
885,101166,101166,0,,
885,101167,101167,0,,
885,101168,101168,0,,
885,101169,101169,0,,
885,101170,101170,0,,
885,101171,101171,0,,
885,101172,101172,0,,
885,101173,101173,0,,
885,101174,101174,0,,
885,101175,101175,0,,
885,101176,101176,0,,
885,101177,101177,0,,
885,101178,101178,0,,
885,101179,101179,0,,
887,99784,99784,1,,
887,99785,99785,1,,
887,99786,99786,1,,
887,99787,99787,1,,
887,99788,99788,1,,
887,99789,99789,1,,
887,99790,99790,1,,
887,99791,99791,1,,
887,99792,99792,1,,
887,99793,99793,1,,
887,99794,99794,1,,
887,99795,99795,1,,
887,99796,99796,1,,
887,99797,99797,1,,
887,99798,99798,1,,
887,99799,99799,1,,
887,99800,99800,1,,
887,99801,99801,1,,
887,99802,99802,1,,
887,99803,99803,1,,
887,99804,99804,1,,
887,99805,99805,1,,
887,99806,99806,1,,
887,99807,99807,1,,
887,99808,99808,1,,
887,99809,99809,1,,
887,99810,99810,1,,
887,99811,99811,1,,
887,100675,100675,0,,
887,100676,100676,0,,
887,100677,100677,0,,
887,100678,100678,0,,
887,100679,100679,0,,
887,100680,100680,0,,
887,100681,100681,0,,
887,100682,100682,0,,
887,100683,100683,0,,
887,100684,100684,0,,
887,100685,100685,0,,
887,100686,100686,0,,
887,100687,100687,0,,
887,100688,100688,0,,
887,100689,100689,0,,
887,100690,100690,0,,
887,100691,100691,0,,
887,100692,100692,0,,
887,100693,100693,0,,
887,100694,100694,0,,
887,100988,100988,0,,
888,100503,100503,1,,
888,100504,100504,1,,
888,101146,101146,0,,
888,101147,101147,0,,
888,101148,101148,0,,
888,101149,101149,0,,
888,101150,101150,0,,
888,101151,101151,0,,
888,101457,101457,0,,
888,101458,101458,0,,
888,101459,101459,0,,
888,101589,101589,0,,
889,99648,99648,1,,
889,99649,99649,1,,
889,99650,99650,1,,
889,99651,99651,1,,
889,99652,99652,1,,
889,99653,99653,1,,
889,99654,99654,1,,
889,99655,99655,1,,
889,99656,99656,1,,
889,99657,99657,1,,
889,99658,99658,1,,
889,99659,99659,1,,
889,99660,99660,1,,
889,99661,99661,1,,
889,99662,99662,1,,
889,99663,99663,1,,
889,99664,99664,1,,
889,99665,99665,1,,
889,99666,99666,1,,
889,99667,99667,1,,
889,99668,99668,1,,
889,99856,99856,1,,
889,99857,99857,1,,
889,99858,99858,1,,
889,99859,99859,1,,
889,99860,99860,1,,
889,99861,99861,1,,
889,99862,99862,1,,
889,99863,99863,1,,
889,99881,99881,1,,
889,99882,99882,1,,
889,101382,101382,0,,
889,101383,101383,0,,
889,101384,101384,0,,
889,101385,101385,0,,
889,101386,101386,0,,
889,101387,101387,0,,
889,101388,101388,0,,
889,101389,101389,0,,
889,101390,101390,0,,
889,101391,101391,0,,
889,101392,101392,0,,
889,101393,101393,0,,
889,101394,101394,0,,
889,101395,101395,0,,
889,101396,101396,0,,
889,101397,101397,0,,
889,101398,101398,0,,
889,101399,101399,0,,
889,101400,101400,0,,
889,101542,101542,0,,
889,101546,101546,0,,
889,101547,101547,0,,
889,101548,101548,0,,
889,101549,101549,0,,
889,101550,101550,0,,
889,101551,101551,0,,
889,101552,101552,0,,
889,101553,101553,0,,
889,101554,101554,0,,
889,101555,101555,0,,
889,101556,101556,0,,
890,99366,99366,1,,
890,99367,99367,1,,
890,99368,99368,1,,
890,99369,99369,1,,
890,99370,99370,1,,
890,99371,99371,1,,
890,99372,99372,1,,
890,99373,99373,1,,
890,99374,99374,1,,
890,99375,99375,1,,
890,99376,99376,1,,
890,99377,99377,1,,
890,99378,99378,1,,
890,99379,99379,1,,
890,99380,99380,1,,
890,99381,99381,1,,
890,99382,99382,1,,
890,99383,99383,1,,
890,99384,99384,1,,
890,99385,99385,1,,
890,99386,99386,1,,
890,99387,99387,1,,
890,99388,99388,1,,
890,99389,99389,1,,
890,99390,99390,1,,
890,99391,99391,1,,
890,99392,99392,1,,
890,99393,99393,1,,
890,99394,99394,1,,
890,99395,99395,1,,
890,99396,99396,1,,
890,99397,99397,1,,
890,99398,99398,1,,
890,99399,99399,1,,
890,99400,99400,1,,
890,99401,99401,1,,
890,99402,99402,1,,
890,99403,99403,1,,
890,99404,99404,1,,
890,99405,99405,1,,
890,99406,99406,1,,
890,99407,99407,1,,
890,99408,99408,1,,
890,99409,99409,1,,
890,99410,99410,1,,
890,99411,99411,1,,
890,99412,99412,1,,
890,99413,99413,1,,
890,99414,99414,1,,
890,99415,99415,1,,
890,99416,99416,1,,
890,99417,99417,1,,
890,99418,99418,1,,
890,99535,99535,1,,
890,99536,99536,1,,
890,99537,99537,1,,
890,99538,99538,1,,
890,99539,99539,1,,
890,99540,99540,1,,
890,99541,99541,1,,
890,99542,99542,1,,
890,99543,99543,1,,
890,99544,99544,1,,
890,99545,99545,1,,
890,99546,99546,1,,
890,99547,99547,1,,
890,99548,99548,1,,
890,99549,99549,1,,
890,99550,99550,1,,
890,99551,99551,1,,
890,99552,99552,1,,
890,99553,99553,1,,
890,185013,185013,0,,
890,185014,185014,0,,
890,185015,185015,0,,
890,185016,185016,0,,
890,185017,185017,0,,
890,185018,185018,0,,
890,185019,185019,0,,
890,185020,185020,0,,
890,185021,185021,0,,
890,185022,185022,0,,
890,185023,185023,0,,
890,185024,185024,0,,
890,185025,185025,0,,
890,185026,185026,0,,
890,185027,185027,0,,
890,185028,185028,0,,
890,185029,185029,0,,
890,185030,185030,0,,
890,185031,185031,0,,
890,185032,185032,0,,
890,185033,185033,0,,
890,185034,185034,0,,
890,185035,185035,0,,
890,185036,185036,0,,
890,185037,185037,0,,
890,185038,185038,0,,
890,185039,185039,0,,
890,185040,185040,0,,
890,185041,185041,0,,
890,185042,185042,0,,
890,185043,185043,0,,
890,185044,185044,0,,
890,185045,185045,0,,
890,185046,185046,0,,
891,99634,99634,1,,
891,99635,99635,1,,
891,99636,99636,1,,
891,99637,99637,1,,
891,99638,99638,1,,
891,99639,99639,1,,
891,99640,99640,1,,
891,99641,99641,1,,
891,99642,99642,1,,
891,99643,99643,1,,
891,99644,99644,1,,
891,99645,99645,1,,
891,99646,99646,1,,
891,99647,99647,1,,
891,99833,99833,1,,
891,99834,99834,1,,
891,99835,99835,1,,
891,99836,99836,1,,
891,99837,99837,1,,
891,99838,99838,1,,
891,99839,99839,1,,
891,99840,99840,1,,
891,99841,99841,1,,
891,99842,99842,1,,
891,101339,101339,0,,
891,101340,101340,0,,
891,101341,101341,0,,
891,101343,101343,0,,
891,101344,101344,0,,
891,101345,101345,0,,
891,101346,101346,0,,
891,101347,101347,0,,
891,101348,101348,0,,
891,101349,101349,0,,
891,101350,101350,0,,
891,101351,101351,0,,
891,101371,101371,0,,
891,101372,101372,0,,
891,101373,101373,0,,
891,101375,101375,0,,
891,101376,101376,0,,
891,101377,101377,0,,
891,101378,101378,0,,
891,101379,101379,0,,
891,101380,101380,0,,
891,101381,101381,0,,
891,101529,101529,0,,
891,101530,101530,0,,
891,149046,149046,0,,
891,149047,149047,0,,
893,100495,100495,1,,
893,100496,100496,1,,
893,101565,101565,0,,
893,101566,101566,0,,
893,101567,101567,0,,
893,101568,101568,0,,
893,101569,101569,0,,
893,101570,101570,0,,
893,101571,101571,0,,
893,101572,101572,0,,
893,101573,101573,0,,
893,101574,101574,0,,
893,101575,101575,0,,
893,101576,101576,0,,
894,100588,100588,1,,
894,101704,101704,0,,
894,101705,101705,0,,
895,100047,100047,1,,
895,100048,100048,1,,
895,100049,100049,1,,
895,100050,100050,1,,
895,100051,100051,1,,
895,100052,100052,1,,
895,100053,100053,1,,
895,100054,100054,1,,
895,100055,100055,1,,
895,100056,100056,1,,
895,100057,100057,1,,
895,100058,100058,1,,
895,100357,100357,1,,
895,100358,100358,1,,
895,100359,100359,1,,
895,100360,100360,1,,
895,100433,100433,1,,
895,100434,100434,1,,
895,100435,100435,1,,
895,100436,100436,1,,
895,100437,100437,1,,
895,100438,100438,1,,
895,100439,100439,1,,
895,100440,100440,1,,
895,100441,100441,1,,
895,100442,100442,1,,
895,100443,100443,1,,
895,100444,100444,1,,
895,100445,100445,1,,
895,100446,100446,1,,
895,100447,100447,1,,
895,100448,100448,1,,
895,100449,100449,1,,
895,100450,100450,1,,
895,100451,100451,1,,
895,100452,100452,1,,
895,100453,100453,1,,
895,100454,100454,1,,
895,104056,104056,0,,
895,104057,104057,0,,
895,104058,104058,0,,
895,104059,104059,0,,
895,104060,104060,0,,
895,104061,104061,0,,
895,104062,104062,0,,
895,104063,104063,0,,
895,104064,104064,0,,
895,104065,104065,0,,
895,104066,104066,0,,
895,104067,104067,0,,
895,104068,104068,0,,
895,104069,104069,0,,
895,104070,104070,0,,
895,104071,104071,0,,
895,104072,104072,0,,
895,104073,104073,0,,
895,104074,104074,0,,
895,104075,104075,0,,
895,104076,104076,0,,
895,104077,104077,0,,
895,104078,104078,0,,
895,104079,104079,0,,
895,104080,104080,0,,
895,104081,104081,0,,
895,104082,104082,0,,
895,104083,104083,0,,
895,104084,104084,0,,
895,104085,104085,0,,
895,104086,104086,0,,
895,104087,104087,0,,
895,104088,104088,0,,
895,104089,104089,0,,
895,104090,104090,0,,
895,104091,104091,0,,
895,104092,104092,0,,
895,104093,104093,0,,
895,104094,104094,0,,
901,103791,103791,0,,
901,103792,103792,0,,
901,103949,103949,0,,
901,103951,103951,0,,
901,103952,103952,0,,
901,103953,103953,0,,
903,103802,103802,0,,
903,103803,103803,0,,
903,103804,103804,0,,
903,103805,103805,0,,
903,103990,103990,0,,
903,103991,103991,0,,
903,103992,103992,0,,
903,103993,103993,0,,
903,103994,103994,0,,
903,103995,103995,0,,
903,103996,103996,0,,
903,103997,103997,0,,
903,103998,103998,0,,
903,103999,103999,0,,
903,104000,104000,0,,
903,104001,104001,0,,
903,104002,104002,0,,
903,104003,104003,0,,
903,104004,104004,0,,
903,104005,104005,0,,
903,104006,104006,0,,
903,104007,104007,0,,
903,104008,104008,0,,
903,104009,104009,0,,
903,104010,104010,0,,
903,104011,104011,0,,
903,104012,104012,0,,
903,104013,104013,0,,
904,103827,103827,0,,
904,103828,103828,0,,
904,103829,103829,0,,
904,103830,103830,0,,
904,103831,103831,0,,
904,103832,103832,0,,
904,103833,103833,0,,
904,103834,103834,0,,
904,103835,103835,1,,
904,103836,103836,1,,
904,103837,103837,1,,
904,103838,103838,1,,
904,103839,103839,1,,
904,103840,103840,1,,
904,103841,103841,1,,
904,103842,103842,1,,
904,103843,103843,1,,
904,103844,103844,1,,
904,103845,103845,1,,
904,103846,103846,1,,
904,103847,103847,1,,
904,103848,103848,1,,
904,103849,103849,1,,
904,103850,103850,1,,
906,103869,103869,0,,
906,103870,103870,0,,
906,103871,103871,0,,
906,103872,103872,0,,
906,103873,103873,0,,
906,103874,103874,0,,
906,103875,103875,0,,
906,103876,103876,0,,
906,103877,103877,0,,
906,103878,103878,0,,
906,103879,103879,0,,
906,103880,103880,0,,
906,103881,103881,0,,
906,103882,103882,0,,
906,103883,103883,0,,
906,103884,103884,0,,
906,103894,103894,1,,
906,103895,103895,1,,
906,103896,103896,1,,
906,103897,103897,1,,
906,103898,103898,1,,
906,103899,103899,1,,
906,103900,103900,1,,
906,103901,103901,1,,
906,103902,103902,1,,
906,103903,103903,1,,
906,103904,103904,1,,
906,103905,103905,1,,
906,103906,103906,1,,
906,103907,103907,1,,
906,103908,103908,1,,
906,103909,103909,1,,
906,103910,103910,1,,
906,103911,103911,1,,
906,103912,103912,1,,
906,103913,103913,1,,
906,103914,103914,1,,
906,103915,103915,1,,
906,103916,103916,1,,
906,103917,103917,1,,
906,149036,149036,0,,
906,149037,149037,0,,
906,149038,149038,0,,
906,149039,149039,0,,
906,149040,149040,0,,
906,149041,149041,0,,
906,149042,149042,0,,
906,149043,149043,0,,
906,149044,149044,0,,
906,149045,149045,1,,
907,103800,103800,1,,
907,103801,103801,1,,
907,185012,185012,0,,
908,185110,185110,0,,
908,185111,185111,0,,
908,185112,185112,0,,
908,185113,185113,0,,
908,185114,185114,0,,
908,185115,185115,0,,
908,185116,185116,0,,
908,185198,195198,0,,
908,185199,195199,0,,
908,185200,195200,0,,
908,185201,195201,0,,
908,185202,195202,0,,
908,185203,195203,0,,
908,185204,195204,0,,
909,185117,185117,0,,
909,185118,185118,0,,
909,185119,185119,0,,
909,185120,185120,0,,
909,185205,195205,0,,
909,185206,195206,0,,
909,185207,195207,0,,
909,185208,195208,0,,
910,185121,195121,0,,
910,185122,195122,0,,
910,185210,195210,0,,
910,185211,195211,0,,
910,185212,195212,0,,
911,185123,185123,0,,
911,185124,185124,0,,
911,185125,185125,0,,
911,185126,185126,0,,
